0;37907322;600868000000;585272000000
1;34705;600744000000;588056000000
2;22184113;300104000000;291352000000
3;1508566;600728000000;585892000000
4;33756;600748000000;588032000000
5;57;169620000000;166196000000
6;518517;353304000000;348004000000
7;33898;130436000000;127652000000
8;210432;600768000000;587784000000
9;38619013;600744000000;589536000000
10;693225;600740000000;588120000000
11;3631906;255812000000;251392000000
12;44673;600724000000;587924000000
13;57;36540000000;35524000000
14;29110411;604048000000;590692000000
15;7109062;600772000000;589920000000
16;247665;601672000000;586652000000
17;55286773;600732000000;591420000000
18;913551;600876000000;587612000000
19;109113;600748000000;588272000000
20;0;276000000;196000000
21;79738;1432000000;1352000000
22;4302;600776000000;593720000000
23;5286893;600680000000;580444000000
24;18799924;600748000000;587348000000
25;20536141;600744000000;589912000000
26;1450219;64304000000;63296000000
27;70611023;600688000000;583328000000
28;17276847;600744000000;593200000000
29;51872623;95256000000;91800000000
30;12607902;600512000000;586152000000
31;12107344;600704000000;590020000000
32;7379103;239196000000;232584000000
33;1729935;12836000000;12376000000
34;128798;2240000000;2196000000
35;565423;20908000000;20588000000
36;183;493956000000;487752000000
37;821107;158104000000;153780000000
38;42423144;600532000000;584420000000
39;1078692;32320000000;31424000000
40;2395199;277916000000;271296000000
41;2395215;219896000000;214208000000
42;672925;81704000000;79936000000
43;79597;19868000000;19292000000
44;8;2444000000;2420000000
45;2147628;366084000000;357616000000
46;229;1680000000;1664000000
47;0;16000000;12000000
48;71;2008000000;2004000000
49;1709097;121020000000;118436000000
50;680330;50076000000;48244000000
51;5799;652000000;632000000
52;739946;89060000000;86012000000
53;736248;52508000000;51112000000
54;2728617;185860000000;181808000000
55;3583;624000000;504000000
56;26585;12428000000;12024000000
57;0;2212000000;2212000000
58;83;1780000000;1700000000
59;79;1624000000;1608000000
60;14379853;603632000000;597088000000
61;66135;5468000000;5192000000
62;95;60000000;40000000
63;10934795;54740000000;53212000000
64;1194560;103928000000;100480000000
65;3409392;221360000000;215976000000
66;0;148000000;120000000
67;0;40000000;36000000
68;28;92000000;52000000
69;20;132000000;112000000
70;739946;90192000000;86328000000
71;2395247;250144000000;243848000000
72;5680;4224000000;3992000000
73;1104;1612000000;1408000000
74;2267;700000000;572000000
75;25628423;600680000000;588760000000
76;822121;42196000000;40916000000
77;124479;8756000000;7792000000
78;288910;20964000000;20516000000
